comb_ID,combin,rain_ID,wind_ID,startime,endtime,startime.Rain,endtime.Rain,startime.Wind,endtime.Wind,rain.footprint [cells],rain.duration [h],rain.max.co [mm],rain.mean.co [mm],rain.max [mm],wind.footprint [cells],wind.duration [h],wg.max.co [m.s-1],wg.mean.co [m.s-1],wg.max [m.s-1],comp.duration.OR [h],comp.footprint.AND [cells],comp.duration.AND [h],comp.footprint.OR [cells]
2718,10857 3923,10857,3923,12/20/2003 19:00,12/20/2003 21:00,12/20/2003 3:00,12/20/2003 21:00,12/20/2003 19:00,12/21/2003 2:00,622,19,11.8041676,11.8041676,31.52467365,15,8,20.50160122,20.50160122,24.18342768,24,1,3,636
2719,10858 3922,10858,3922,12/20/2003 20:00,12/21/2003 0:00,12/20/2003 20:00,12/21/2003 0:00,12/20/2003 9:00,12/22/2003 6:00,18,5,7.821038989,7.339067173,9.640804941,744,46,21.49927672,21.14153951,29.73944815,46,3,5,759
2720,10859 3922,10859,3922,12/21/2003 1:00,12/21/2003 5:00,12/21/2003 1:00,12/21/2003 5:00,12/20/2003 9:00,12/22/2003 6:00,35,5,6.037361496,4.931401822,6.642653556,744,46,29.30941561,26.71510122,29.73944815,46,33,5,746
2721,10864 3925,10864,3925,12/26/2003 13:00,12/26/2003 18:00,12/26/2003 1:00,12/26/2003 18:00,12/26/2003 13:00,12/26/2003 21:00,295,18,7.514827333,5.735522235,33.62579992,249,9,22.24416788,20.56245394,25.81605558,21,30,6,514
2722,10866 3926,10866,3926,12/26/2003 23:00,12/27/2003 13:00,12/26/2003 18:00,12/27/2003 13:00,12/26/2003 23:00,12/27/2003 16:00,256,20,20.57193437,14.90241623,31.62710437,203,18,30.44470152,28.06709327,30.50228849,23,109,15,350
2723,10866 3927,10866,3927,12/27/2003 5:00,12/27/2003 7:00,12/26/2003 18:00,12/27/2003 13:00,12/27/2003 5:00,12/27/2003 7:00,256,20,22.3203878,19.08542841,31.62710437,6,3,21.25696273,20.89187134,21.25696273,20,6,3,256
2724,10869 3928,10869,3928,12/27/2003 17:00,12/28/2003 9:00,12/27/2003 12:00,12/28/2003 9:00,12/27/2003 17:00,12/28/2003 10:00,297,22,38.603198,23.94331511,40.27212716,221,18,30.0049465,23.84060803,30.0049465,23,199,17,319
2725,10870 3931,10870,3931,12/28/2003 7:00,12/28/2003 14:00,12/28/2003 7:00,12/28/2003 14:00,12/28/2003 7:00,12/28/2003 22:00,24,8,11.59239101,11.19142014,12.39692594,103,16,23.59708766,23.29756064,28.00884762,16,2,8,125
2726,10871 3932,10871,3932,12/29/2003 7:00,12/29/2003 14:00,12/29/2003 2:00,12/29/2003 14:00,12/29/2003 7:00,12/29/2003 15:00,200,13,18.2596798,12.9546611,18.2596798,83,9,27.85927108,21.64208018,27.85927108,14,71,8,212
2727,10872 3933,10872,3933,12/31/2003 15:00,1/1/2004 7:00,12/31/2003 15:00,1/1/2004 7:00,12/31/2003 12:00,1/1/2004 19:00,1041,17,28.39599874,14.72096046,28.39599874,700,32,38.25259676,27.76836815,38.25259676,32,627,17,1114
2728,10872 3934,10872,3934,1/1/2004 5:00,1/1/2004 7:00,12/31/2003 15:00,1/1/2004 7:00,1/1/2004 5:00,1/1/2004 12:00,1041,17,17.79333912,14.88871519,28.39599874,5,8,25.50269274,24.24654898,25.50269274,22,5,3,1041
2729,10875 3933,10875,3933,1/1/2004 18:00,1/1/2004 19:00,1/1/2004 18:00,1/2/2004 2:00,12/31/2003 12:00,1/1/2004 19:00,33,8,16.01592848,10.87422347,16.01592848,700,32,35.26480543,33.54632966,38.25259676,39,33,2,700
2730,10882 3936,10882,3936,1/8/2004 4:00,1/8/2004 15:00,1/8/2004 2:00,1/9/2004 0:00,1/8/2004 4:00,1/8/2004 15:00,823,23,27.87131144,13.13798129,37.58040352,640,12,29.94810742,24.23483982,31.84548579,23,429,12,1034
2731,10883 3936,10883,3936,1/8/2004 9:00,1/8/2004 12:00,1/8/2004 9:00,1/8/2004 12:00,1/8/2004 4:00,1/8/2004 15:00,43,4,6.591654296,5.398611743,6.591654296,640,12,26.18924904,24.6059814,31.84548579,12,23,4,660
2732,10884 3944,10884,3944,1/11/2004 9:00,1/11/2004 9:00,1/11/2004 0:00,1/11/2004 9:00,1/11/2004 9:00,1/11/2004 21:00,172,10,9.510929708,7.323485913,14.47125599,419,13,26.92441772,23.38455474,27.95051277,22,39,1,552
2733,10885 3942,10885,3942,1/11/2004 5:00,1/11/2004 6:00,1/11/2004 0:00,1/11/2004 6:00,1/11/2004 5:00,1/11/2004 6:00,141,7,9.363982689,9.363982689,17.38080697,10,2,21.73710342,21.73710342,21.73710342,7,1,2,150
2734,10886 3941,10886,3941,1/11/2004 1:00,1/11/2004 5:00,1/11/2004 1:00,1/11/2004 6:00,1/11/2004 1:00,1/11/2004 5:00,130,6,8.655611618,6.660566989,8.655611618,78,5,31.76546234,23.64487342,31.76546234,6,57,5,151
2735,10889 3943,10889,3943,1/11/2004 7:00,1/11/2004 8:00,1/11/2004 6:00,1/11/2004 8:00,1/11/2004 7:00,1/11/2004 12:00,29,3,5.972315831,5.177649402,6.350704405,14,6,20.85759338,20.56566984,20.85759338,7,3,2,40
2736,10890 3944,10890,3944,1/11/2004 17:00,1/11/2004 20:00,1/11/2004 17:00,1/11/2004 20:00,1/11/2004 9:00,1/11/2004 21:00,24,3,6.018344823,4.317226375,6.018344823,419,13,23.79677233,20.7548408,27.95051277,13,23,4,420
2737,10891 3946,10891,3946,1/12/2004 5:00,1/12/2004 14:00,1/12/2004 1:00,1/12/2004 14:00,1/12/2004 5:00,1/12/2004 16:00,465,14,17.51781346,13.43577112,18.35605976,291,12,29.91594846,26.0549874,29.91594846,16,291,10,465
2738,10892 3947,10892,3947,1/12/2004 22:00,1/13/2004 7:00,1/12/2004 22:00,1/13/2004 7:00,1/12/2004 21:00,1/13/2004 13:00,393,10,12.26229654,6.655123933,12.78763213,564,17,28.11953425,24.45247203,29.20845144,17,58,10,899
2739,10893 3947,10893,3947,1/12/2004 21:00,1/13/2004 2:00,1/12/2004 21:00,1/13/2004 2:00,1/12/2004 21:00,1/13/2004 13:00,115,6,7.915474059,6.084359755,8.251507315,564,17,25.16165823,22.1426978,29.20845144,17,68,6,611
2740,10894 3947,10894,3947,1/13/2004 6:00,1/13/2004 7:00,1/13/2004 6:00,1/13/2004 7:00,1/12/2004 21:00,1/13/2004 13:00,13,2,4.806896311,3.711369238,4.806896311,564,17,23.06010789,22.34214051,29.20845144,17,7,2,570
2741,10895 3947,10895,3947,1/13/2004 11:00,1/13/2004 13:00,1/13/2004 11:00,1/13/2004 17:00,1/12/2004 21:00,1/13/2004 13:00,38,6,17.2723255,13.74479914,17.2723255,564,17,22.04223955,20.19974426,29.20845144,21,13,3,589
2742,10897 3953,10897,3953,1/15/2004 16:00,1/15/2004 16:00,1/15/2004 11:00,1/16/2004 1:00,1/15/2004 16:00,1/15/2004 16:00,282,15,6.887061024,6.429950833,18.76016406,10,1,22.31746038,21.48666956,22.31746038,15,7,1,285
2743,10897 3956,10897,3956,1/15/2004 23:00,1/16/2004 1:00,1/15/2004 11:00,1/16/2004 1:00,1/15/2004 23:00,1/16/2004 15:00,282,15,18.48053253,11.31041083,18.76016406,268,17,27.17720207,24.27994391,27.17720207,29,38,3,512
2744,10898 3954,10898,3954,1/15/2004 16:00,1/15/2004 18:00,1/15/2004 16:00,1/15/2004 18:00,1/15/2004 16:00,1/15/2004 19:00,9,3,5.907918461,5.221373344,5.907918461,27,4,22.47526363,21.33025524,25.57972465,4,5,3,31
2745,10906 3957,10906,3957,1/25/2004 21:00,1/26/2004 10:00,1/25/2004 14:00,1/26/2004 10:00,1/25/2004 21:00,1/26/2004 12:00,182,21,37.98450783,29.56469903,37.98450783,44,16,25.20877484,23.41485924,25.20877484,23,44,14,182
2746,10909 3962,10909,3962,1/28/2004 19:00,1/28/2004 20:00,1/28/2004 19:00,1/28/2004 20:00,1/28/2004 17:00,1/28/2004 21:00,33,2,4.023106843,3.487496746,4.023106843,123,5,26.19373634,24.43949818,26.19373634,5,33,2,123
2747,10913 3965,10913,3965,1/31/2004 3:00,1/31/2004 18:00,1/31/2004 3:00,1/31/2004 18:00,1/31/2004 3:00,2/1/2004 1:00,668,16,26.72166711,11.9257698,36.67711155,706,23,29.25631594,25.55748499,29.25631594,23,342,16,1032
2748,10914 3965,10914,3965,1/31/2004 23:00,2/1/2004 0:00,1/31/2004 23:00,2/1/2004 0:00,1/31/2004 3:00,2/1/2004 1:00,31,2,4.884043496,3.678607153,4.884043496,706,23,28.87564365,26.29886728,29.25631594,23,28,2,709
2749,10915 3967,10915,3967,2/1/2004 14:00,2/1/2004 23:00,2/1/2004 14:00,2/1/2004 23:00,2/1/2004 13:00,2/2/2004 0:00,261,10,11.90206025,8.800051893,16.03451296,328,12,25.29627712,22.66156121,27.42475124,12,10,10,579
2750,10916 3967,10916,3967,2/1/2004 19:00,2/1/2004 20:00,2/1/2004 19:00,2/1/2004 20:00,2/1/2004 13:00,2/2/2004 0:00,27,2,5.049358892,3.72461871,5.049358892,328,12,26.44801645,23.97058581,27.42475124,12,27,2,328
2751,10921 3968,10921,3968,2/3/2004 2:00,2/3/2004 9:00,2/2/2004 23:00,2/3/2004 9:00,2/3/2004 2:00,2/4/2004 8:00,103,11,31.68847636,13.17474011,31.68847636,538,31,27.85553167,23.49084083,40.18437773,34,63,8,578
2752,10922 3968,10922,3968,2/3/2004 2:00,2/3/2004 4:00,2/3/2004 1:00,2/3/2004 4:00,2/3/2004 2:00,2/4/2004 8:00,8,3,10.49806792,8.627032584,10.49806792,538,31,25.35685561,24.19053257,40.18437773,32,8,3,538
2753,10923 3968,10923,3968,2/3/2004 7:00,2/3/2004 8:00,2/3/2004 7:00,2/3/2004 8:00,2/3/2004 2:00,2/4/2004 8:00,18,2,6.124449215,5.081749665,6.124449215,538,31,32.49016067,28.7696105,40.18437773,31,18,2,538
2754,10924 3968,10924,3968,2/3/2004 9:00,2/3/2004 13:00,2/3/2004 9:00,2/3/2004 13:00,2/3/2004 2:00,2/4/2004 8:00,71,5,5.80462335,3.652461801,5.80462335,538,31,29.22565275,27.32015154,40.18437773,31,36,5,573
2755,10925 3968,10925,3968,2/3/2004 10:00,2/3/2004 11:00,2/3/2004 10:00,2/3/2004 11:00,2/3/2004 2:00,2/4/2004 8:00,10,2,3.893447709,3.459154438,3.893447709,538,31,31.95243302,30.60699207,40.18437773,31,10,2,538
2756,10926 3968,10926,3968,2/3/2004 13:00,2/3/2004 14:00,2/3/2004 13:00,2/3/2004 14:00,2/3/2004 2:00,2/4/2004 8:00,10,2,3.868164177,3.242429195,3.868164177,538,31,30.50303637,27.92725362,40.18437773,31,10,2,538
2757,10927 3968,10927,3968,2/3/2004 17:00,2/3/2004 19:00,2/3/2004 17:00,2/3/2004 19:00,2/3/2004 2:00,2/4/2004 8:00,28,3,5.2278563,4.258988241,5.480259415,538,31,25.0898615,24.35156531,40.18437773,31,11,3,555
2758,10928 3968,10928,3968,2/4/2004 2:00,2/4/2004 4:00,2/4/2004 2:00,2/4/2004 4:00,2/3/2004 2:00,2/4/2004 8:00,11,3,5.25940669,4.650959592,5.532123069,538,31,24.86549669,24.39851874,40.18437773,31,5,3,544
2759,10929 3968,10929,3968,2/4/2004 6:00,2/4/2004 8:00,2/4/2004 6:00,2/4/2004 16:00,2/3/2004 2:00,2/4/2004 8:00,223,11,30.61295384,13.01773792,30.61295384,538,31,27.55937012,23.56950784,40.18437773,39,171,3,590
2760,10929 3969,10929,3969,2/4/2004 8:00,2/4/2004 12:00,2/4/2004 6:00,2/4/2004 16:00,2/4/2004 8:00,2/4/2004 12:00,223,11,23.81535762,11.63591825,30.61295384,58,5,25.07789537,22.50525085,25.07789537,11,52,5,229
2761,10936 3972,10936,3972,2/6/2004 10:00,2/6/2004 13:00,2/6/2004 10:00,2/6/2004 13:00,2/6/2004 6:00,2/6/2004 16:00,12,4,8.568739998,7.886171094,8.568739998,63,11,25.76295591,24.88568952,27.65435122,11,5,4,70
2762,10942 3982,10942,3982,3/11/2004 10:00,3/11/2004 13:00,3/11/2004 10:00,3/11/2004 13:00,3/11/2004 9:00,3/12/2004 1:00,43,4,7.309317605,6.44402811,7.309317605,157,17,25.44061848,24.284285,27.56236165,17,42,4,158
2763,10943 3982,10943,3982,3/11/2004 10:00,3/11/2004 13:00,3/11/2004 10:00,3/11/2004 13:00,3/11/2004 9:00,3/12/2004 1:00,9,4,6.541735529,6.299921244,8.116229618,157,17,23.57390329,22.85618521,27.56236165,17,3,4,163
2764,10946 3984,10946,3984,3/14/2004 9:00,3/14/2004 12:00,3/14/2004 9:00,3/14/2004 12:00,3/14/2004 6:00,3/14/2004 17:00,20,4,9.636050773,8.343469257,9.636050773,535,12,25.00385499,23.29751909,27.26769588,12,18,4,537
2765,10947 3984,10947,3984,3/14/2004 8:00,3/14/2004 11:00,3/14/2004 8:00,3/14/2004 11:00,3/14/2004 6:00,3/14/2004 17:00,11,3,8.848155432,7.032731097,8.848155432,535,12,26.54299755,25.06919274,27.26769588,12,11,4,535
2766,10948 3984,10948,3984,3/14/2004 10:00,3/14/2004 11:00,3/14/2004 10:00,3/14/2004 11:00,3/14/2004 6:00,3/14/2004 17:00,10,2,5.566698838,4.294267313,5.566698838,535,12,24.96272144,24.44585972,27.26769588,12,10,2,535
2767,10950 3986,10950,3986,3/14/2004 16:00,3/14/2004 19:00,3/14/2004 15:00,3/14/2004 19:00,3/14/2004 16:00,3/15/2004 6:00,46,5,6.35437808,5.177106385,7.556750453,266,15,27.65435122,26.624977,36.16749983,16,13,4,299
2768,10957 3993,10957,3993,3/19/2004 4:00,3/19/2004 17:00,3/19/2004 4:00,3/19/2004 17:00,3/19/2004 4:00,3/19/2004 18:00,554,14,18.08442387,8.760164902,18.08442387,774,15,31.23670929,26.13519256,31.23670929,15,315,14,1013
2769,10958 3993,10958,3993,3/19/2004 10:00,3/19/2004 11:00,3/19/2004 10:00,3/19/2004 11:00,3/19/2004 4:00,3/19/2004 18:00,10,2,3.913977071,3.475858856,3.913977071,774,15,27.71268607,24.74396575,31.23670929,15,10,2,774
2770,10961 3994,10961,3994,3/20/2004 7:00,3/20/2004 8:00,3/20/2004 6:00,3/20/2004 8:00,3/20/2004 7:00,3/21/2004 3:00,12,3,4.027861011,3.834993049,4.766918077,900,21,22.99878151,22.82190725,34.76821133,22,2,2,910
2771,10962 3994,10962,3994,3/20/2004 7:00,3/20/2004 17:00,3/20/2004 7:00,3/20/2004 17:00,3/20/2004 7:00,3/21/2004 3:00,298,11,18.89284858,10.52604382,18.89284858,900,21,34.74577485,26.49821041,34.76821133,21,183,11,1015
2772,10963 3994,10963,3994,3/20/2004 23:00,3/21/2004 3:00,3/20/2004 23:00,3/21/2004 3:00,3/20/2004 7:00,3/21/2004 3:00,18,5,8.387217209,7.080291269,8.387217209,900,21,20.48365204,19.21709071,34.76821133,21,17,5,901
2773,10970 3997,10970,3997,4/3/2004 18:00,4/4/2004 2:00,4/3/2004 17:00,4/4/2004 5:00,4/3/2004 18:00,4/4/2004 2:00,285,13,14.33792318,11.73702398,19.26561859,355,9,22.90903559,20.66741305,25.10033185,13,24,9,616
2774,10971 3997,10971,3997,4/3/2004 20:00,4/4/2004 2:00,4/3/2004 20:00,4/4/2004 2:00,4/3/2004 18:00,4/4/2004 2:00,87,7,6.97004287,5.0759938,7.141192928,355,9,24.89915141,21.62578477,25.10033185,9,71,7,371
2775,10976 4000,10976,4000,4/18/2004 3:00,4/18/2004 4:00,4/18/2004 3:00,4/18/2004 4:00,4/18/2004 1:00,4/18/2004 17:00,10,2,4.516675948,3.813869415,4.516675948,154,17,23.32411048,21.60192362,24.82436314,17,8,2,156
2776,10978 4000,10978,4000,4/18/2004 7:00,4/18/2004 17:00,4/18/2004 7:00,4/19/2004 5:00,4/18/2004 1:00,4/18/2004 17:00,252,22,15.97486976,12.12748429,26.3642401,154,17,24.13032801,21.77596455,24.82436314,29,26,11,380
2777,10979 4000,10979,4000,4/18/2004 11:00,4/18/2004 17:00,4/18/2004 11:00,4/18/2004 17:00,4/18/2004 1:00,4/18/2004 17:00,49,7,7.617906345,5.901078941,8.247617541,154,17,19.71258499,18.37911016,24.82436314,17,20,7,183
2778,10998 4008,10998,4008,5/4/2004 10:00,5/4/2004 13:00,5/4/2004 1:00,5/4/2004 14:00,5/4/2004 10:00,5/4/2004 13:00,508,14,12.20416603,10.31023129,20.70008081,30,4,23.40862122,21.63610674,23.40862122,14,23,4,515
2779,10998 4009,10998,4009,5/4/2004 10:00,5/4/2004 14:00,5/4/2004 1:00,5/4/2004 14:00,5/4/2004 10:00,5/4/2004 16:00,508,14,14.62965624,11.42780795,20.70008081,20,7,23.23137302,21.82996552,23.23137302,16,18,5,510
2780,11045 4011,11045,4011,6/22/2004 17:00,6/22/2004 18:00,6/22/2004 10:00,6/24/2004 11:00,6/22/2004 17:00,6/22/2004 18:00,1199,50,30.36271171,24.56631673,65.19715086,13,2,23.2971867,22.77326611,23.2971867,50,13,2,1199
2781,11045 4012,11045,4012,6/23/2004 3:00,6/24/2004 11:00,6/22/2004 10:00,6/24/2004 11:00,6/23/2004 3:00,6/24/2004 16:00,1199,50,44.31922094,19.44331018,65.19715086,564,38,30.67205786,22.93469395,30.67205786,55,487,33,1276
2782,11045 4013,11045,4013,6/23/2004 7:00,6/23/2004 11:00,6/22/2004 10:00,6/24/2004 11:00,6/23/2004 7:00,6/23/2004 11:00,1199,50,65.19715086,52.4142729,65.19715086,8,4,21.76253143,20.93808425,21.76253143,50,8,5,1199
2783,11045 4014,11045,4014,6/24/2004 9:00,6/24/2004 11:00,6/22/2004 10:00,6/24/2004 11:00,6/24/2004 9:00,6/24/2004 14:00,1199,50,25.54998074,19.80532474,65.19715086,7,6,22.12076724,20.89274387,22.12076724,53,6,3,1200
2784,11046 4012,11046,4012,6/23/2004 8:00,6/23/2004 17:00,6/23/2004 8:00,6/23/2004 17:00,6/23/2004 3:00,6/24/2004 16:00,109,10,13.31880239,8.70535978,14.29340688,564,38,21.86125194,20.64090421,30.67205786,38,38,10,635
2785,11047 4012,11047,4012,6/23/2004 11:00,6/23/2004 15:00,6/23/2004 11:00,6/23/2004 15:00,6/23/2004 3:00,6/24/2004 16:00,15,4,8.837566603,5.675943862,8.837566603,564,38,21.84704217,21.00467697,30.67205786,38,15,5,564
2786,11085 4017,11085,4017,7/7/2004 10:00,7/8/2004 6:00,7/7/2004 6:00,7/8/2004 10:00,7/7/2004 10:00,7/8/2004 6:00,676,29,76.76469054,33.09754789,76.76469054,244,21,29.44852179,23.4241122,29.44852179,29,244,21,676
2787,11085 4018,11085,4018,7/7/2004 13:00,7/8/2004 10:00,7/7/2004 6:00,7/8/2004 10:00,7/7/2004 13:00,7/8/2004 17:00,676,29,41.52614708,20.91915026,76.76469054,119,29,23.93961793,21.26652263,23.93961793,36,115,22,680
2788,11085 4019,11085,4019,7/7/2004 22:00,7/8/2004 6:00,7/7/2004 6:00,7/8/2004 10:00,7/7/2004 22:00,7/8/2004 6:00,676,29,23.62670358,20.36408357,76.76469054,18,9,22.0489705,20.95780966,22.0489705,29,18,9,676
2789,11086 4017,11086,4017,7/8/2004 0:00,7/8/2004 6:00,7/8/2004 0:00,7/8/2004 11:00,7/7/2004 10:00,7/8/2004 6:00,72,12,24.52459308,15.95540545,25.12880465,244,21,25.90954092,24.43223222,29.44852179,26,28,7,288
2790,11086 4018,11086,4018,7/8/2004 0:00,7/8/2004 11:00,7/8/2004 0:00,7/8/2004 11:00,7/7/2004 13:00,7/8/2004 17:00,72,12,18.96135182,14.60620954,25.12880465,119,29,23.93961793,22.16832578,23.93961793,29,22,12,169
2791,11087 4018,11087,4018,7/8/2004 11:00,7/8/2004 17:00,7/8/2004 11:00,7/8/2004 18:00,7/7/2004 13:00,7/8/2004 17:00,79,8,13.2418713,8.232108555,13.2418713,119,29,22.98681538,21.11720622,23.93961793,30,69,7,129
2792,11087 4020,11087,4020,7/8/2004 12:00,7/8/2004 16:00,7/8/2004 11:00,7/8/2004 18:00,7/8/2004 12:00,7/8/2004 16:00,79,8,6.689114745,6.689114745,13.2418713,15,5,18.70593489,18.70593489,20.77981358,8,1,5,93
2793,11165 4021,11165,4021,8/18/2004 19:00,8/18/2004 20:00,8/18/2004 18:00,8/18/2004 20:00,8/18/2004 19:00,8/19/2004 7:00,26,3,3.12327245,2.910415371,4.941093515,186,12,25.30226018,23.44107933,25.78987969,14,5,2,207
2794,11166 4021,11166,4021,8/18/2004 19:00,8/18/2004 20:00,8/18/2004 19:00,8/18/2004 20:00,8/18/2004 19:00,8/19/2004 7:00,14,2,5.01067725,3.67390701,5.01067725,186,12,25.78987969,24.39075145,25.78987969,13,14,2,186
2795,11168 4021,11168,4021,8/18/2004 21:00,8/19/2004 7:00,8/18/2004 21:00,8/19/2004 7:00,8/18/2004 19:00,8/19/2004 7:00,106,11,13.54289659,8.664322052,13.54289659,186,12,25.30226018,22.84005779,25.78987969,13,26,11,266
2796,11188 4023,11188,4023,8/24/2004 12:00,8/24/2004 14:00,8/24/2004 12:00,8/24/2004 14:00,8/24/2004 12:00,8/24/2004 14:00,16,3,3.938612307,3.938612307,6.825472935,16,3,17.99469846,17.99469846,18.49727563,3,1,3,31
2797,11190 4023,11190,4023,8/24/2004 12:00,8/24/2004 14:00,8/24/2004 12:00,8/24/2004 16:00,8/24/2004 12:00,8/24/2004 14:00,21,4,5.266105745,3.908718673,9.324004456,16,3,18.49727563,18.38870799,18.49727563,5,6,3,31
2798,11195 4024,11195,4024,8/27/2004 5:00,8/27/2004 5:00,8/26/2004 16:00,8/27/2004 5:00,8/27/2004 5:00,8/27/2004 16:00,404,14,22.20974533,13.83606397,32.80657029,111,12,31.52090471,26.22713629,31.52090471,25,91,1,424
2799,11197 4024,11197,4024,8/27/2004 7:00,8/27/2004 13:00,8/27/2004 7:00,8/27/2004 13:00,8/27/2004 5:00,8/27/2004 16:00,42,7,13.7071315,10.00871909,13.7071315,111,12,31.52090471,28.06199128,31.52090471,12,34,7,119
2800,11214 4026,11214,4026,9/11/2004 21:00,9/12/2004 4:00,9/11/2004 21:00,9/12/2004 4:00,9/11/2004 21:00,9/12/2004 4:00,38,8,18.20565516,13.93427509,18.65816554,59,8,27.08596038,25.45973103,27.08596038,8,9,8,88
2801,11216 4028,11216,4028,9/12/2004 19:00,9/13/2004 5:00,9/12/2004 18:00,9/13/2004 14:00,9/12/2004 19:00,9/13/2004 5:00,788,21,25.77385884,13.59640032,38.34496022,172,11,26.00003472,22.46938291,26.08080605,21,95,11,865
2802,11216 4029,11216,4029,9/13/2004 3:00,9/13/2004 6:00,9/12/2004 18:00,9/13/2004 14:00,9/13/2004 3:00,9/13/2004 6:00,788,21,12.47083165,9.458687882,38.34496022,49,4,22.60315157,20.99442475,22.60315157,21,48,4,789
2803,11216 4030,11216,4030,9/13/2004 8:00,9/13/2004 9:00,9/12/2004 18:00,9/13/2004 14:00,9/13/2004 8:00,9/13/2004 9:00,788,21,11.32723808,10.36156012,38.34496022,13,2,22.94119454,21.63038631,22.94119454,21,13,2,788
2804,11216 4031,11216,4031,9/13/2004 11:00,9/13/2004 14:00,9/12/2004 18:00,9/13/2004 14:00,9/13/2004 11:00,9/13/2004 14:00,788,21,25.77385884,18.3660887,38.34496022,44,4,24.44743027,22.56538349,24.44743027,21,44,4,788
2805,11216 4032,11216,4032,9/13/2004 13:00,9/13/2004 14:00,9/12/2004 18:00,9/13/2004 14:00,9/13/2004 13:00,9/13/2004 15:00,788,21,11.06511053,8.906372384,38.34496022,13,2,21.16497316,19.58768858,21.63613926,22,5,2,796
2806,11218 4031,11218,4031,9/13/2004 12:00,9/13/2004 14:00,9/13/2004 12:00,9/13/2004 15:00,9/13/2004 11:00,9/13/2004 14:00,20,4,7.486950619,5.323931177,7.486950619,44,4,24.44743027,22.83613902,24.44743027,5,17,3,47
2807,11221 4033,11221,4033,9/14/2004 2:00,9/14/2004 6:00,9/14/2004 2:00,9/14/2004 8:00,9/14/2004 2:00,9/14/2004 6:00,13,7,17.37259523,11.69429692,17.37259523,31,5,24.45715274,22.9622421,24.78547324,7,7,5,37
2808,11223 4034,11223,4034,9/14/2004 8:00,9/14/2004 13:00,9/14/2004 1:00,9/14/2004 13:00,9/14/2004 8:00,9/14/2004 15:00,76,13,6.023531189,4.557734674,34.58052335,224,8,19.3924912,18.94365475,24.13182378,15,7,6,293
2809,11225 4034,11225,4034,9/14/2004 11:00,9/14/2004 14:00,9/14/2004 11:00,9/14/2004 14:00,9/14/2004 8:00,9/14/2004 15:00,25,4,10.11406078,5.741335941,10.11406078,224,8,23.58886095,22.63401873,24.13182378,8,22,4,227
2810,11238 4035,11238,4035,9/19/2004 23:00,9/20/2004 1:00,9/19/2004 13:00,9/20/2004 1:00,9/19/2004 23:00,9/20/2004 1:00,174,13,20.02326013,14.18758033,42.1973492,7,3,23.95756711,23.37315021,23.95756711,13,7,3,174
2811,11242 4037,11242,4037,9/20/2004 14:00,9/20/2004 19:00,9/20/2004 14:00,9/20/2004 19:00,9/20/2004 10:00,9/21/2004 4:00,42,5,15.28573146,11.31421323,15.28573146,210,19,28.05596423,24.92828484,29.6811133,19,22,6,230
2812,11243 4037,11243,4037,9/20/2004 22:00,9/21/2004 4:00,9/20/2004 22:00,9/21/2004 4:00,9/20/2004 10:00,9/21/2004 4:00,3,7,16.39539755,15.4892963,16.39539755,210,19,27.31107307,26.55645944,29.6811133,19,3,7,210
2813,11255 4046,11255,4046,10/3/2004 23:00,10/4/2004 10:00,10/3/2004 12:00,10/4/2004 13:00,10/3/2004 23:00,10/4/2004 10:00,763,26,43.62165479,22.15739591,43.62165479,352,12,29.45525273,23.80037662,29.45525273,26,238,12,877
2814,11261 4046,11261,4046,10/3/2004 23:00,10/4/2004 5:00,10/3/2004 23:00,10/4/2004 5:00,10/3/2004 23:00,10/4/2004 10:00,138,7,9.704121818,6.030986589,11.76159618,352,12,24.96646085,21.48701976,29.45525273,12,72,7,418
2815,11269 4050,11269,4050,10/9/2004 7:00,10/9/2004 12:00,10/9/2004 5:00,10/9/2004 12:00,10/9/2004 7:00,10/9/2004 14:00,92,8,7.377604749,6.256917631,21.136816,44,8,24.21932605,24.00692737,24.84904327,10,5,6,131
2816,11278 4051,11278,4051,10/14/2004 7:00,10/14/2004 10:00,10/13/2004 22:00,10/14/2004 10:00,10/14/2004 7:00,10/14/2004 11:00,97,13,23.40455426,17.05201302,23.40455426,27,5,24.06077492,23.02729454,24.11237883,14,8,4,116
2817,11295 4052,11295,4052,10/20/2004 19:00,10/21/2004 15:00,10/20/2004 11:00,10/21/2004 15:00,10/20/2004 19:00,10/21/2004 21:00,697,29,34.64232754,15.36286811,37.42027449,1195,27,30.28914192,24.3650681,34.54309864,35,472,21,1420
2818,11297 4052,11297,4052,10/21/2004 9:00,10/21/2004 11:00,10/21/2004 9:00,10/21/2004 11:00,10/20/2004 19:00,10/21/2004 21:00,40,3,4.628615001,3.515164413,4.628615001,1195,27,32.09228708,30.06450865,34.54309864,27,39,3,1196
2819,11298 4052,11298,4052,10/21/2004 9:00,10/21/2004 16:00,10/21/2004 9:00,10/21/2004 16:00,10/20/2004 19:00,10/21/2004 21:00,55,8,17.22305502,9.176895363,17.22305502,1195,27,25.7420152,23.92907566,34.54309864,27,52,8,1198
2820,11299 4052,11299,4052,10/21/2004 13:00,10/21/2004 18:00,10/21/2004 13:00,10/21/2004 18:00,10/20/2004 19:00,10/21/2004 21:00,90,6,7.893432006,5.813483391,7.893432006,1195,27,33.9530192,30.46711064,34.54309864,27,82,6,1203
